name,peak_ws_mb,secs,verdict
Modelica.Magnetic.QuasiStatic.FundamentalWave.UsersGuide.ReleaseNotes,1007,4.6,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Utilities.CurrentController,1004,4.5,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Utilities.MultiTerminalBox,1298,6.6,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Utilities.SwitchYD,1308,8.8,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Utilities.SwitchedRheostat,1370,9.1,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Utilities.TerminalBox,1300,6.6,ok
Modelica.Magnetic.QuasiStatic.FundamentalWave.Utilities.VfController,960,4.5,ok
Modelica.Math.FastFourierTransform.Examples.RealFFT1,1301,6.5,ok
Modelica.Math.FastFourierTransform.Examples.RealFFT2,1281,6.6,ok
Modelica.Math.Nonlinear.Examples.QuadratureLobatto3,951,4.5,ok
Modelica.Math.Random.Examples.GenerateRandomNumbers,948,4.5,ok
Modelica.Mechanics.MultiBody.Examples.Constraints.PrismaticConstraint,1583,17.8,ok
Modelica.Mechanics.MultiBody.Examples.Constraints.RevoluteConstraint,1560,20.1,ok
Modelica.Mechanics.MultiBody.Examples.Constraints.SphericalConstraint,1581,17.7,ok
Modelica.Mechanics.MultiBody.Examples.Constraints.UniversalConstraint,1622,29.4,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.DoublePendulum,1415,8.8,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.DoublePendulumInitTip,1470,11.1,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.ForceAndTorque,1421,9.1,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.FreeBody,1402,8.8,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.HeatLosses,1527,15.6,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.InitSpringConstant,1421,8.8,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.LineForceWithTwoMasses,1594,17.8,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.Pendulum,1231,6.7,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.PendulumWithSpringDamper,1422,8.8,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.PointGravity,1226,6.5,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.PointGravityWithPointMasses,1242,6.8,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.PointGravityWithPointMasses2,1664,17.8,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.PointGravityWithPointMasses2.PointMass,1219,6.5,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.PointGravityWithPointMasses2.SystemWithStandardBodies,1592,15.8,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.PointGravityWithPointMasses2.SystemWithStandardBodies.PointMass,1215,6.5,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.RollingWheel,1215,6.5,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.RollingWheelSetDriving,1533,13.6,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.RollingWheelSetPulling,1566,15.6,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.SpringDamperSystem,1471,11,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.SpringMassSystem,1418,9,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.SpringWithMass,1207,8.8,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.Surfaces,1371,8.9,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.ThreeSprings,1422,8.9,ok
Modelica.Mechanics.MultiBody.Examples.Elementary.UserDefinedGravityField,1216,6.8,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Engine1a,1669,20.3,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Engine1b,1673,22.5,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Engine1b_analytic,1731,22.4,ok
Modelica.Mechanics.MultiBody.Examples.Loops.EngineV6_analytic,2836,383.5,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Fourbar1,1562,17.8,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Fourbar2,1522,13.2,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Fourbar_analytic,1495,11,ok
Modelica.Mechanics.MultiBody.Examples.Loops.PlanarFourbar,1630,17.9,ok
Modelica.Mechanics.MultiBody.Examples.Loops.PlanarLoops_analytic,1669,29,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.Cylinder,2695,31.4,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.CylinderBase,1652,22.4,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.Cylinder_analytic_CAD,2333,22.3,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.Engine1Base,1625,20.1,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.Engine1bBase,1612,22.3,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.EngineV6_analytic,8367,122,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.EngineV6_analytic.Cylinder,1979,22.3,ok
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.GasForce2,1038,4.5,ok
Modelica.Mechanics.MultiBody.Examples.Rotational3DEffects.ActuatedDrive,1410,9,ok
Modelica.Mechanics.MultiBody.Examples.Rotational3DEffects.BevelGear1D,1491,13.3,ok
Modelica.Mechanics.MultiBody.Examples.Rotational3DEffects.GearConstraint,1489,11,ok
Modelica.Mechanics.MultiBody.Examples.Rotational3DEffects.GyroscopicEffects,1642,20.1,ok
Modelica.Mechanics.MultiBody.Examples.Rotational3DEffects.MovingActuatedDrive,1471,13.3,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.FullRobot,2312,773.4,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.OneAxis,1454,11,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.AxisType1,1339,8.8,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.AxisType2,1319,6.8,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.Controller,1024,4.6,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.GearType1,1039,6.5,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.GearType2,1021,6.5,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.MechanicalStructure,1649,26.7,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.Motor,1295,6.5,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.PathPlanning1,1203,6.5,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.PathPlanning6,1202,6.8,ok
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.PathToAxisControlBus,957,4.5,ok
Modelica.Mechanics.MultiBody.Forces.Damper,1243,6.6,ok
Modelica.Mechanics.MultiBody.Forces.Force,1225,6.8,ok
Modelica.Mechanics.MultiBody.Forces.ForceAndTorque,1422,8.8,ok
Modelica.Mechanics.MultiBody.Forces.Internal.BasicForce,1249,6.5,ok
Modelica.Mechanics.MultiBody.Forces.Internal.BasicTorque,1245,6.5,ok
Modelica.Mechanics.MultiBody.Forces.Internal.BasicWorldForce,1243,6.5,ok
Modelica.Mechanics.MultiBody.Forces.Internal.BasicWorldTorque,1243,6.5,ok
Modelica.Mechanics.MultiBody.Forces.Internal.ZeroForceAndTorque,1018,4.5,ok
Modelica.Mechanics.MultiBody.Forces.LineForceWithMass,1249,6.6,ok
Modelica.Mechanics.MultiBody.Forces.LineForceWithTwoMasses,1250,6.5,ok
Modelica.Mechanics.MultiBody.Forces.Spring,1196,8.7,ok
Modelica.Mechanics.MultiBody.Forces.SpringDamperParallel,1231,6.6,ok
Modelica.Mechanics.MultiBody.Forces.SpringDamperSeries,1242,6.5,ok
Modelica.Mechanics.MultiBody.Forces.Torque,1237,6.8,ok
Modelica.Mechanics.MultiBody.Forces.WorldForce,1262,6.6,ok
Modelica.Mechanics.MultiBody.Forces.WorldForceAndTorque,1031,8.8,ok
Modelica.Mechanics.MultiBody.Forces.WorldTorque,1223,6.7,ok
Modelica.Mechanics.MultiBody.Icons.Surface,1017,4.5,ok
Modelica.Mechanics.MultiBody.Interfaces.FlangeWithBearingAdaptor,1012,4.5,ok
Modelica.Mechanics.MultiBody.Interfaces.LineForceBase,1251,6.5,ok
Modelica.Mechanics.MultiBody.Interfaces.PartialAbsoluteSensor,1241,6.6,ok
Modelica.Mechanics.MultiBody.Interfaces.PartialElementaryJoint,1267,6.6,ok
Modelica.Mechanics.MultiBody.Interfaces.PartialForce,1242,6.5,ok
Modelica.Mechanics.MultiBody.Interfaces.PartialLineForce,1252,6.5,ok
Modelica.Mechanics.MultiBody.Interfaces.PartialOneFrame_a,1239,6.5,ok
Modelica.Mechanics.MultiBody.Interfaces.PartialOneFrame_b,1243,6.6,ok
Modelica.Mechanics.MultiBody.Interfaces.PartialRelativeSensor,1244,6.5,ok
Modelica.Mechanics.MultiBody.Interfaces.PartialTwoFrames,1245,6.5,ok
Modelica.Mechanics.MultiBody.Interfaces.PartialTwoFramesDoubleSize,1243,6.5,ok
Modelica.Mechanics.MultiBody.Interfaces.PartialVisualizer,1236,6.5,ok
Modelica.Mechanics.MultiBody.Interfaces.ZeroPosition,959,4.5,ok
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointRRP,1347,11,ok
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointRRR,1363,11.1,ok
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointSSP,1329,8.9,ok
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointSSR,1324,8.8,ok
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointUPS,1224,8.8,ok
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointUSP,1546,11,ok
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointUSR,1577,11.1,ok
Modelica.Mechanics.MultiBody.Joints.Constraints.Prismatic,1247,6.6,ok
Modelica.Mechanics.MultiBody.Joints.Constraints.Revolute,1227,6.5,ok
Modelica.Mechanics.MultiBody.Joints.Constraints.Spherical,1246,6.6,ok
Modelica.Mechanics.MultiBody.Joints.Constraints.Universal,1251,6.6,ok
Modelica.Mechanics.MultiBody.Joints.Cylindrical,1164,8.8,ok
Modelica.Mechanics.MultiBody.Joints.FreeMotion,1255,6.6,ok
Modelica.Mechanics.MultiBody.Joints.FreeMotionScalarInit,1255,6.5,ok
Modelica.Mechanics.MultiBody.Joints.GearConstraint,1334,8.7,ok
Modelica.Mechanics.MultiBody.Joints.Internal.InitAngle,1005,4.5,ok
Modelica.Mechanics.MultiBody.Joints.Internal.InitAngularVelocity,1049,4.5,ok
Modelica.Mechanics.MultiBody.Joints.Internal.InitPosition,995,4.5,ok
Modelica.Mechanics.MultiBody.Joints.Internal.PrismaticWithLengthConstraint,1247,6.5,ok
Modelica.Mechanics.MultiBody.Joints.Internal.RevoluteWithLengthConstraint,1257,6.6,ok
Modelica.Mechanics.MultiBody.Joints.Internal.RollingConstraintVerticalWheel,1008,4.6,ok
Modelica.Mechanics.MultiBody.Joints.Planar,1314,8.8,ok
Modelica.Mechanics.MultiBody.Joints.Prismatic,1242,6.6,ok
Modelica.Mechanics.MultiBody.Joints.Revolute,1239,6.6,ok
Modelica.Mechanics.MultiBody.Joints.RevolutePlanarLoopConstraint,1206,6.5,ok
Modelica.Mechanics.MultiBody.Joints.RollingWheel,1017,4.5,ok
Modelica.Mechanics.MultiBody.Joints.RollingWheelSet,1805,13.3,ok
Modelica.Mechanics.MultiBody.Joints.Spherical,1251,6.5,ok
Modelica.Mechanics.MultiBody.Joints.SphericalSpherical,1249,6.6,ok
Modelica.Mechanics.MultiBody.Joints.Universal,1391,8.8,ok
Modelica.Mechanics.MultiBody.Joints.UniversalSpherical,1219,8.8,ok
Modelica.Mechanics.MultiBody.Parts.BevelGear1D,1252,6.5,ok
Modelica.Mechanics.MultiBody.Parts.BevelGear1D.Housing,1010,4.5,ok
Modelica.Mechanics.MultiBody.Parts.Body,1253,6.5,ok
Modelica.Mechanics.MultiBody.Parts.BodyBox,1395,8.8,ok
Modelica.Mechanics.MultiBody.Parts.BodyCylinder,1403,8.7,ok
Modelica.Mechanics.MultiBody.Parts.BodyShape,1410,8.8,ok
Modelica.Mechanics.MultiBody.Parts.Fixed,1245,6.5,ok
Modelica.Mechanics.MultiBody.Parts.FixedRotation,1228,6.5,ok
Modelica.Mechanics.MultiBody.Parts.FixedTranslation,1248,6.6,ok
Modelica.Mechanics.MultiBody.Parts.Mounting1D,1256,6.6,ok
Modelica.Mechanics.MultiBody.Parts.Mounting1D.Housing,1033,4.5,ok
Modelica.Mechanics.MultiBody.Parts.PointMass,1270,6.5,ok
Modelica.Mechanics.MultiBody.Parts.RollingWheel,1228,6.5,ok
Modelica.Mechanics.MultiBody.Parts.RollingWheelSet,1562,17.9,ok
Modelica.Mechanics.MultiBody.Parts.Rotor1D,1373,8.8,ok
Modelica.Mechanics.MultiBody.Parts.Rotor1D.RotorWith3DEffects,1214,6.5,ok
Modelica.Mechanics.MultiBody.Sensors.AbsoluteAngles,1032,4.5,ok
Modelica.Mechanics.MultiBody.Sensors.AbsoluteAngularVelocity,1056,4.5,ok
Modelica.Mechanics.MultiBody.Sensors.AbsolutePosition,1078,4.5,ok
Modelica.Mechanics.MultiBody.Sensors.AbsoluteSensor,1263,6.6,ok
Modelica.Mechanics.MultiBody.Sensors.AbsoluteVelocity,983,6.6,ok
Modelica.Mechanics.MultiBody.Sensors.CutForce,1241,6.8,ok
Modelica.Mechanics.MultiBody.Sensors.CutForceAndTorque,1424,8.8,ok
Modelica.Mechanics.MultiBody.Sensors.CutTorque,1249,6.8,ok
Modelica.Mechanics.MultiBody.Sensors.Distance,1244,6.6,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicAbsoluteAngularVelocity,1000,4.5,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicAbsolutePosition,1040,4.5,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicCutForce,1252,6.5,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicCutTorque,1282,6.5,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicRelativeAngularVelocity,972,4.5,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicRelativePosition,1076,4.6,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicTransformAbsoluteVector,1067,4.5,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.BasicTransformRelativeVector,1023,4.5,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialAbsoluteBaseSensor,990,4.5,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialAbsoluteSensor,997,4.6,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialCutForceBaseSensor,1248,6.6,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialCutForceSensor,1250,6.5,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialRelativeBaseSensor,989,4.5,ok
Modelica.Mechanics.MultiBody.Sensors.Internal.PartialRelativeSensor,994,4.5,ok
Modelica.Mechanics.MultiBody.Sensors.Power,1239,6.5,ok
Modelica.Mechanics.MultiBody.Sensors.RelativeAngles,981,4.5,ok
Modelica.Mechanics.MultiBody.Sensors.RelativeAngularVelocity,1056,4.6,ok
Modelica.Mechanics.MultiBody.Sensors.RelativePosition,987,4.5,ok
Modelica.Mechanics.MultiBody.Sensors.RelativeSensor,1246,6.5,ok
Modelica.Mechanics.MultiBody.Sensors.RelativeVelocity,1035,6.5,ok
Modelica.Mechanics.MultiBody.Sensors.TransformAbsoluteVector,1032,4.5,ok
Modelica.Mechanics.MultiBody.Sensors.TransformRelativeVector,1004,4.5,ok
Modelica.Mechanics.MultiBody.UsersGuide.Contact,1094,4.5,ok
Modelica.Mechanics.MultiBody.UsersGuide.Literature,1017,4.5,ok
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.ConnectionOfLineForces,1040,4.5,ok
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.FirstExample,918,4.5,ok
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.LoopStructures.AnalyticLoopHandling,1056,4.5,ok
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.LoopStructures.Introduction,984,4.5,ok
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.LoopStructures.PlanarLoops,1048,4.5,ok
Modelica.Mechanics.MultiBody.UsersGuide.Tutorial.OverView,1051,4.6,ok
Modelica.Mechanics.MultiBody.Visualizers.Advanced.Arrow,1244,6.5,ok
Modelica.Mechanics.MultiBody.Visualizers.Advanced.DoubleArrow,1245,6.6,ok
Modelica.Mechanics.MultiBody.Visualizers.Advanced.PipeWithScalarField,1038,6.6,ok
Modelica.Mechanics.MultiBody.Visualizers.Advanced.Shape,1038,4.5,ok
Modelica.Mechanics.MultiBody.Visualizers.Advanced.Surface,1034,4.6,ok
Modelica.Mechanics.MultiBody.Visualizers.Advanced.Vector,920,4.5,ok
Modelica.Mechanics.MultiBody.Visualizers.FixedArrow,1242,6.6,ok
Modelica.Mechanics.MultiBody.Visualizers.FixedFrame,1354,8.8,ok
Modelica.Mechanics.MultiBody.Visualizers.FixedShape,1245,6.6,ok
Modelica.Mechanics.MultiBody.Visualizers.FixedShape2,1248,6.5,ok
Modelica.Mechanics.MultiBody.Visualizers.Internal.FixedLines,1201,6.6,ok
Modelica.Mechanics.MultiBody.Visualizers.Internal.Lines,1089,6.5,ok
Modelica.Mechanics.MultiBody.Visualizers.PipeWithScalarField,1212,6.6,ok
Modelica.Mechanics.MultiBody.Visualizers.Rectangle,1246,6.5,ok
Modelica.Mechanics.MultiBody.Visualizers.SignalArrow,1259,6.5,ok
Modelica.Mechanics.MultiBody.Visualizers.Torus,1248,6.5,ok
Modelica.Mechanics.MultiBody.Visualizers.VoluminousWheel,1270,6.5,ok
Modelica.Mechanics.MultiBody.World,1232,6.6,ok
Modelica.Mechanics.Rotational.Components.AngleToTorqueAdaptor,1029,4.5,ok
Modelica.Mechanics.Rotational.Components.AngleToTorqueAdaptor.Move_phi,957,4.6,ok
Modelica.Mechanics.Rotational.Components.AngleToTorqueAdaptor.Move_w,1196,6.6,ok
Modelica.Mechanics.Rotational.Components.BearingFriction,1020,6.6,ok
Modelica.Mechanics.Rotational.Components.Brake,990,6.6,ok
Modelica.Mechanics.Rotational.Components.Clutch,981,6.6,ok
Modelica.Mechanics.Rotational.Components.Damper,992,4.5,ok
Modelica.Mechanics.Rotational.Components.Disc,1007,4.5,ok
Modelica.Mechanics.Rotational.Components.ElastoBacklash,970,4.6,ok
Modelica.Mechanics.Rotational.Components.ElastoBacklash2,1007,4.5,ok
Modelica.Mechanics.Rotational.Components.Fixed,972,4.5,ok
Modelica.Mechanics.Rotational.Components.Gearbox,4468,11.1,ok
Modelica.Mechanics.Rotational.Components.GeneralAngleToTorqueAdaptor,978,4.6,ok
Modelica.Mechanics.Rotational.Components.GeneralTorqueToAngleAdaptor,990,4.6,ok
Modelica.Mechanics.Rotational.Components.IdealGear,947,6.5,ok
Modelica.Mechanics.Rotational.Components.IdealGearR2T,890,6.5,ok
Modelica.Mechanics.Rotational.Components.IdealPlanetary,1018,4.5,ok
Modelica.Mechanics.Rotational.Components.IdealRollingWheel,921,4.5,ok
Modelica.Mechanics.Rotational.Components.Inertia,1015,4.5,ok
Modelica.Mechanics.Rotational.Components.InitializeFlange,979,4.5,ok
Modelica.Mechanics.Rotational.Components.InitializeFlange.Set_a_start,1014,4.5,ok
Modelica.Mechanics.Rotational.Components.InitializeFlange.Set_flange_tau,1000,4.5,ok
Modelica.Mechanics.Rotational.Components.InitializeFlange.Set_phi_start,994,4.5,ok
Modelica.Mechanics.Rotational.Components.InitializeFlange.Set_w_start,987,4.5,ok
Modelica.Mechanics.Rotational.Components.LossyGear,4306,11,ok
Modelica.Mechanics.Rotational.Components.OneWayClutch,994,6.5,ok
Modelica.Mechanics.Rotational.Components.RelativeStates,1007,4.5,ok
Modelica.Mechanics.Rotational.Components.Spring,1022,4.5,ok
Modelica.Mechanics.Rotational.Components.SpringDamper,1042,4.6,ok
Modelica.Mechanics.Rotational.Components.TorqueToAngleAdaptor,1018,4.5,ok
Modelica.Mechanics.Rotational.Examples.Backlash,1065,6.5,ok
Modelica.Mechanics.Rotational.Examples.CompareBrakingTorque,994,6.6,ok
Modelica.Mechanics.Rotational.Examples.CoupledClutches,1287,6.5,ok
Modelica.Mechanics.Rotational.Examples.EddyCurrentBrake,1045,6.5,ok
Modelica.Mechanics.Rotational.Examples.ElasticBearing,995,6.5,ok
Modelica.Mechanics.Rotational.Examples.First,1027,6.5,ok
Modelica.Mechanics.Rotational.Examples.FirstGrounded,955,6.5,ok
Modelica.Mechanics.Rotational.Examples.Friction,1295,6.5,ok
Modelica.Mechanics.Rotational.Examples.GenerationOfFMUs,1288,6.5,ok
Modelica.Mechanics.Rotational.Examples.HeatLosses,1425,8.8,ok
Modelica.Mechanics.Rotational.Examples.LossyGearDemo1,1230,6.6,ok
Modelica.Mechanics.Rotational.Examples.LossyGearDemo2,1284,6.5,ok
Modelica.Mechanics.Rotational.Examples.LossyGearDemo3,4071,11,ok
Modelica.Mechanics.Rotational.Examples.OneWayClutch,1098,6.6,ok
Modelica.Mechanics.Rotational.Examples.OneWayClutchDisengaged,1211,6.5,ok
Modelica.Mechanics.Rotational.Examples.RollingWheel,1004,6.5,ok
Modelica.Mechanics.Rotational.Examples.SimpleGearShift,1288,6.5,ok
Modelica.Mechanics.Rotational.Examples.Utilities.DirectInertia,1036,4.5,ok
Modelica.Mechanics.Rotational.Examples.Utilities.InverseInertia,1065,4.6,ok
Modelica.Mechanics.Rotational.Examples.Utilities.Spring,1036,4.5,ok
Modelica.Mechanics.Rotational.Examples.Utilities.SpringDamper,1003,6.5,ok
Modelica.Mechanics.Rotational.Examples.Utilities.SpringDamperNoRelativeStates,1041,4.5,ok
Modelica.Mechanics.Rotational.Icons.Clutch,1027,4.6,ok
Modelica.Mechanics.Rotational.Icons.Gear,1054,4.6,ok
Modelica.Mechanics.Rotational.Icons.Gearbox,875,4.3,ok
Modelica.Mechanics.Rotational.Interfaces.InternalSupport,864,4.3,ok
Modelica.Mechanics.Rotational.Interfaces.PartialAbsoluteSensor,921,4.3,ok
Modelica.Mechanics.Rotational.Interfaces.PartialCompliant,877,4.5,ok
Modelica.Mechanics.Rotational.Interfaces.PartialCompliantWithRelativeStates,1082,4.5,ok
Modelica.Mechanics.Rotational.Interfaces.PartialElementaryOneFlangeAndSupport2,864,4.3,ok
Modelica.Mechanics.Rotational.Interfaces.PartialElementaryRotationalToTranslational,863,4.5,ok
Modelica.Mechanics.Rotational.Interfaces.PartialElementaryTwoFlangesAndSupport2,935,4.3,ok
Modelica.Mechanics.Rotational.Interfaces.PartialFriction,912,4.5,ok
Modelica.Mechanics.Rotational.Interfaces.PartialOneFlangeAndSupport,928,4.5,ok
Modelica.Mechanics.Rotational.Interfaces.PartialRelativeSensor,865,4.3,ok
Modelica.Mechanics.Rotational.Interfaces.PartialTorque,950,4.5,ok
Modelica.Mechanics.Rotational.Interfaces.PartialTwoFlanges,884,4.3,ok
Modelica.Mechanics.Rotational.Interfaces.PartialTwoFlangesAndSupport,1015,4.5,ok
Modelica.Mechanics.Rotational.Sensors.AccSensor,912,4.3,ok
Modelica.Mechanics.Rotational.Sensors.AngleSensor,862,4.3,ok
Modelica.Mechanics.Rotational.Sensors.MultiSensor,867,4.3,ok
Modelica.Mechanics.Rotational.Sensors.PowerSensor,999,4.5,ok
Modelica.Mechanics.Rotational.Sensors.RelAccSensor,861,4.5,ok
Modelica.Mechanics.Rotational.Sensors.RelAngleSensor,1011,4.5,ok
Modelica.Mechanics.Rotational.Sensors.RelSpeedSensor,966,4.3,ok
Modelica.Mechanics.Rotational.Sensors.SpeedSensor,1012,4.5,ok
Modelica.Mechanics.Rotational.Sensors.TorqueSensor,923,4.5,ok
Modelica.Mechanics.Rotational.Sources.Accelerate,874,4.5,ok
Modelica.Mechanics.Rotational.Sources.ConstantSpeed,940,4.5,ok
Modelica.Mechanics.Rotational.Sources.ConstantTorque,938,4.5,ok
Modelica.Mechanics.Rotational.Sources.EddyCurrentTorque,869,4.6,ok
Modelica.Mechanics.Rotational.Sources.InverseSpeedDependentTorque,888,4.5,ok
Modelica.Mechanics.Rotational.Sources.LinearSpeedDependentTorque,884,4.3,ok
Modelica.Mechanics.Rotational.Sources.Move,1015,4.5,ok
Modelica.Mechanics.Rotational.Sources.Position,889,4.3,ok
Modelica.Mechanics.Rotational.Sources.QuadraticSpeedDependentTorque,1005,4.5,ok
Modelica.Mechanics.Rotational.Sources.SignTorque,1046,4.5,ok
Modelica.Mechanics.Rotational.Sources.Speed,933,4.5,ok
Modelica.Mechanics.Rotational.Sources.Torque,987,4.5,ok
Modelica.Mechanics.Rotational.Sources.Torque2,1007,4.5,ok
Modelica.Mechanics.Rotational.Sources.TorqueStep,1016,4.5,ok
Modelica.Mechanics.Rotational.UsersGuide.Contact,867,4.5,ok
Modelica.Mechanics.Rotational.UsersGuide.FlangeConnectors,1025,4.3,ok
Modelica.Mechanics.Rotational.UsersGuide.ModelingOfFriction,873,4.3,ok
Modelica.Mechanics.Rotational.UsersGuide.Overview,884,4.3,ok
Modelica.Mechanics.Rotational.UsersGuide.References,1090,4.3,ok
Modelica.Mechanics.Rotational.UsersGuide.RequirementsForSimulationTool,856,4.3,ok
Modelica.Mechanics.Rotational.UsersGuide.SignConventions,924,4.3,ok
Modelica.Mechanics.Rotational.UsersGuide.StateSelection,940,4.3,ok
Modelica.Mechanics.Rotational.UsersGuide.SupportTorques,958,4.5,ok
Modelica.Mechanics.Rotational.UsersGuide.UserDefinedComponents,866,4.4,ok
Modelica.Mechanics.Translational.Components.Brake,937,4.5,ok
Modelica.Mechanics.Translational.Components.Damper,946,4.6,ok
Modelica.Mechanics.Translational.Components.ElastoGap,859,4.5,ok
Modelica.Mechanics.Translational.Components.Fixed,1048,4.5,ok
Modelica.Mechanics.Translational.Components.GeneralForceToPositionAdaptor,926,4.6,ok
Modelica.Mechanics.Translational.Components.GeneralPositionToForceAdaptor,1006,4.5,ok
Modelica.Mechanics.Translational.Components.IdealGearR2T,867,4.5,ok
Modelica.Mechanics.Translational.Components.IdealRollingWheel,878,4.5,ok
Modelica.Mechanics.Translational.Components.InitializeFlange,995,4.5,ok
Modelica.Mechanics.Translational.Components.InitializeFlange.Set_a_start,947,4.5,ok
Modelica.Mechanics.Translational.Components.InitializeFlange.Set_flange_f,897,4.5,ok
Modelica.Mechanics.Translational.Components.InitializeFlange.Set_s_start,978,4.5,ok
Modelica.Mechanics.Translational.Components.InitializeFlange.Set_v_start,967,4.5,ok
Modelica.Mechanics.Translational.Components.Mass,1079,4.5,ok
Modelica.Mechanics.Translational.Components.MassWithStopAndFriction,879,4.5,ok
Modelica.Mechanics.Translational.Components.MassWithStopAndFriction.PartialFrictionWithStop,949,4.5,ok
Modelica.Mechanics.Translational.Components.RelativeStates,1018,4.5,ok
Modelica.Mechanics.Translational.Components.Rod,868,4.5,ok
Modelica.Mechanics.Translational.Components.RollingResistance,874,4.5,ok
Modelica.Mechanics.Translational.Components.Spring,866,4.5,ok
Modelica.Mechanics.Translational.Components.SpringDamper,1005,4.6,ok
Modelica.Mechanics.Translational.Components.SupportFriction,876,4.5,ok
Modelica.Mechanics.Translational.Components.Vehicle,889,6.5,ok
Modelica.Mechanics.Translational.Examples.Accelerate,942,4.5,ok
